Date,High,Low,Adj Close,Open,Volume,Close,Interest,Currency,Inflation,Day,Month
2018-02-07,185.080002,179.949997,180.179993,184.149994,27601900,180.179993,2.86,0.716351,2.2,7,2
2018-02-08,181.839996,171.479996,171.580002,181.009995,38478300,171.580002,2.86,0.716351,2.2,8,2
2018-02-09,176.899994,167.179993,176.110001,174.759995,39887600,176.110001,2.86,0.716351,2.2,9,2
2018-02-12,177.550003,171.839996,176.410004,177.059998,32092100,176.410004,2.86,0.716351,2.2,12,2
2018-02-13,175.970001,173.100006,173.149994,175.619995,21809400,173.149994,2.86,0.716351,2.2,13,2
2018-02-14,179.809998,173.210007,179.520004,173.449997,28929700,179.520004,2.86,0.716351,2.2,14,2
2018-02-15,180.5,176.839996,179.960007,180.5,20922100,179.960007,2.86,0.716351,2.2,15,2
2018-02-16,179.880005,176.300003,177.360001,178.990005,20645300,177.360001,2.86,0.716351,2.2,16,2
2018-02-20,177.949997,175.110001,176.009995,175.770004,21204900,176.009995,2.86,0.716351,2.2,20,2
2018-02-21,181.270004,176.399994,177.910004,176.710007,23200800,177.910004,2.86,0.716351,2.2,21,2
2018-02-22,180.210007,177.410004,178.990005,178.699997,18464200,178.990005,2.86,0.716351,2.2,22,2
2018-02-23,183.389999,179.509995,183.289993,179.899994,19007300,183.289993,2.86,0.716351,2.2,23,2
2018-02-26,185.660004,183.220001,184.929993,184.580002,17599700,184.929993,2.86,0.716351,2.2,26,2
2018-02-27,184.699997,181.460007,181.460007,184.449997,15849800,181.460007,2.86,0.716351,2.2,27,2
2018-02-28,182.880005,178.139999,178.320007,182.300003,18783000,178.320007,2.86,0.716351,2.2,28,2
2018-03-01,180.119995,174.410004,175.940002,179.009995,23201600,175.940002,2.84,0.7157695,2.4,1,3
2018-03-02,177.110001,172.990005,176.619995,173.289993,20025900,176.619995,2.84,0.7157695,2.4,2,3
2018-03-05,181.149994,175.889999,180.399994,176.199997,16189300,180.399994,2.84,0.7157695,2.4,5,3
2018-03-06,182.380005,179.110001,179.779999,181.779999,15086800,179.779999,2.84,0.7157695,2.4,6,3
2018-03-07,183.820007,178.070007,183.710007,178.740005,19097300,183.710007,2.84,0.7157695,2.4,7,3
2018-03-08,184.399994,181.449997,182.339996,183.559998,17225900,182.339996,2.84,0.7157695,2.4,8,3
2018-03-09,185.509995,183.210007,185.229996,183.910004,18526300,185.229996,2.84,0.7157695,2.4,9,3
2018-03-12,186.100006,184.220001,184.759995,185.229996,15301200,184.759995,2.84,0.7157695,2.4,12,3
2018-03-13,185.990005,181.110001,181.880005,185.610001,18067500,181.880005,2.84,0.7157695,2.4,13,3
2018-03-14,184.25,181.850006,184.190002,182.600006,16821700,184.190002,2.84,0.7157695,2.4,14,3
2018-03-15,184,182.190002,183.860001,183.240005,15614300,183.860001,2.84,0.7157695,2.4,15,3
2018-03-16,185.330002,183.410004,185.089996,184.490005,24403400,185.089996,2.84,0.7157695,2.4,16,3
2018-03-19,177.169998,170.059998,172.559998,177.009995,88140100,172.559998,2.84,0.7157695,2.4,19,3
2018-03-20,170.199997,161.949997,168.149994,167.470001,129851800,168.149994,2.84,0.7157695,2.4,20,3
2018-03-21,173.399994,163.300003,169.389999,164.800003,106598800,169.389999,2.84,0.7157695,2.4,21,3
2018-03-22,170.270004,163.720001,164.889999,166.130005,73743000,164.889999,2.84,0.7157695,2.4,22,3
2018-03-23,166.600006,159.020004,159.389999,165.440002,53609700,159.389999,2.84,0.7157695,2.4,23,3
2018-03-26,161.100006,149.020004,160.059998,160.820007,126116600,160.059998,2.84,0.7157695,2.4,26,3
2018-03-27,162.850006,150.75,152.220001,156.309998,79117000,152.220001,2.84,0.7157695,2.4,27,3
2018-03-28,155.880005,150.800003,153.029999,151.649994,60029200,153.029999,2.84,0.7157695,2.4,28,3
2018-03-29,161.419998,154.139999,159.789993,155.149994,59434300,159.789993,2.84,0.7157695,2.4,29,3
2018-04-02,159.199997,154.110001,155.389999,157.809998,36796000,155.389999,2.87,0.7102195,2.5,2,4
2018-04-03,157.389999,150.809998,156.110001,156.550003,42543900,156.110001,2.87,0.7102195,2.5,3,4
2018-04-04,155.559998,150.509995,155.100006,152.029999,49885600,155.100006,2.87,0.7102195,2.5,4,4
2018-04-05,161.570007,156.649994,159.339996,161.559998,41449600,159.339996,2.87,0.7102195,2.5,5,4
2018-04-06,161.419998,156.809998,157.199997,157.729996,41644800,157.199997,2.87,0.7102195,2.5,6,4
2018-04-09,160.529999,156.039993,157.929993,157.820007,34915200,157.929993,2.87,0.7102195,2.5,9,4
2018-04-10,165.979996,157.009995,165.039993,157.929993,57889300,165.039993,2.87,0.7102195,2.5,10,4
2018-04-11,168.649994,163.25,166.320007,165.360001,56144600,166.320007,2.87,0.7102195,2.5,11,4
2018-04-12,167.449997,163.100006,163.869995,166.979996,38263000,163.869995,2.87,0.7102195,2.5,12,4
2018-04-13,165.699997,163.770004,164.520004,164.580002,19990600,164.520004,2.87,0.7102195,2.5,13,4
2018-04-16,165.779999,163.389999,164.830002,165.720001,18119400,164.830002,2.87,0.7102195,2.5,16,4
2018-04-17,169,165.660004,168.660004,165.830002,22743000,168.660004,2.87,0.7102195,2.5,17,4
2018-04-18,168.119995,165.770004,166.360001,166.880005,20969600,166.360001,2.87,0.7102195,2.5,18,4
2018-04-19,168.330002,165.199997,168.100006,166.199997,22235000,168.100006,2.87,0.7102195,2.5,19,4
2018-04-20,168.429993,165.809998,166.279999,167.789993,19119400,166.279999,2.87,0.7102195,2.5,20,4
2018-04-23,168.449997,165.089996,165.839996,167.270004,23088100,165.839996,2.87,0.7102195,2.5,23,4
2018-04-24,166.100006,158.190002,159.690002,165.429993,35079900,159.690002,2.87,0.7102195,2.5,24,4
2018-04-25,161.059998,156.190002,159.690002,160.139999,41083600,159.690002,2.87,0.7102195,2.5,25,4
2018-04-26,176.270004,170.800003,174.160004,173.220001,77556900,174.160004,2.87,0.7102195,2.5,26,4
2018-04-27,177.100006,172.600006,173.589996,176.809998,29804700,173.589996,2.87,0.7102195,2.5,27,4
2018-04-30,175.720001,171.710007,172,173.789993,20750500,172,2.87,0.7102195,2.5,30,4
2018-05-01,174.020004,170.229996,173.860001,172,26025900,173.860001,2.98,0.7431856,2.8,1,5
2018-05-02,178.080002,174.199997,176.070007,174.25,30424500,176.070007,2.98,0.7431856,2.8,2,5
2018-05-03,176.119995,172.119995,174.020004,175.130005,24026100,174.020004,2.98,0.7431856,2.8,3,5
2018-05-04,176.979996,173.059998,176.610001,173.080002,17677800,176.610001,2.98,0.7431856,2.8,4,5
2018-05-07,179.5,177.169998,177.970001,177.350006,18697200,177.970001,2.98,0.7431856,2.8,7,5
2018-05-08,179.039993,177.110001,178.919998,178.25,15577200,178.919998,2.98,0.7431856,2.8,8,5
2018-05-09,183.009995,178.779999,182.660004,179.669998,23282800,182.660004,2.98,0.7431856,2.8,9,5
2018-05-10,186.130005,182.5,185.529999,183.149994,21071400,185.529999,2.98,0.7431856,2.8,10,5
2018-05-11,188.320007,184.179993,186.990005,184.850006,21207800,186.990005,2.98,0.7431856,2.8,11,5
2018-05-14,187.860001,186.199997,186.639999,187.710007,15646700,186.639999,2.98,0.7431856,2.8,14,5
2018-05-15,185.289993,183.199997,184.320007,184.880005,15429400,184.320007,2.98,0.7431856,2.8,15,5
2018-05-16,184.320007,182.660004,183.199997,183.699997,16975500,183.199997,2.98,0.7431856,2.8,16,5
2018-05-17,184.059998,182.220001,183.759995,182.679993,14840700,183.759995,2.98,0.7431856,2.8,17,5
2018-05-18,184.190002,182.610001,182.679993,183.490005,13130500,182.679993,2.98,0.7431856,2.8,18,5
2018-05-21,185.300003,183.130005,184.490005,183.770004,13532900,184.490005,2.98,0.7431856,2.8,21,5
2018-05-22,185.419998,183.429993,183.800003,184.929993,12731400,183.800003,2.98,0.7431856,2.8,22,5
2018-05-23,186.910004,182.179993,186.899994,182.5,16628100,186.899994,2.98,0.7431856,2.8,23,5
2018-05-24,186.800003,185.029999,185.929993,185.880005,12354700,185.929993,2.98,0.7431856,2.8,24,5
2018-05-25,186.330002,184.449997,184.919998,186.020004,10965100,184.919998,2.98,0.7431856,2.8,25,5
2018-05-29,186.809998,183.710007,185.740005,184.339996,16398900,185.740005,2.98,0.7431856,2.8,29,5
2018-05-30,188,185.25,187.669998,186.539993,13736900,187.669998,2.98,0.7431856,2.8,30,5
2018-05-31,192.720001,187.479996,191.779999,187.869995,30782600,191.779999,2.98,0.7431856,2.8,31,5
2018-06-01,194.550003,192.070007,193.990005,193.070007,17307200,193.990005,2.91,0.7526105,2.9,1,6
2018-06-04,193.979996,191.470001,193.279999,191.839996,18939800,193.279999,2.91,0.7526105,2.9,4,6
2018-06-05,195,192.619995,192.940002,194.300003,15544300,192.940002,2.91,0.7526105,2.9,5,6
2018-06-06,192.529999,189.110001,191.339996,191.029999,22558900,191.339996,2.91,0.7526105,2.9,6,6
2018-06-07,190.970001,186.770004,188.179993,190.75,21503200,188.179993,2.91,0.7526105,2.9,7,6
2018-06-08,189.479996,186.429993,189.100006,187.529999,12677100,189.100006,2.91,0.7526105,2.9,8,6
2018-06-11,192.600006,188.800003,191.539993,188.809998,12928900,191.539993,2.91,0.7526105,2.9,11,6
2018-06-12,193.279999,191.559998,192.399994,192.169998,11562700,192.399994,2.91,0.7526105,2.9,12,6
2018-06-13,194.5,191.910004,192.410004,192.740005,15853800,192.410004,2.91,0.7526105,2.9,13,6
2018-06-14,197.279999,192.910004,196.809998,193.100006,19120900,196.809998,2.91,0.7526105,2.9,14,6
2018-06-15,197.070007,194.639999,195.850006,195.789993,21860900,195.850006,2.91,0.7526105,2.9,15,6
2018-06-18,199.580002,194.130005,198.309998,194.800003,16826000,198.309998,2.91,0.7526105,2.9,18,6
2018-06-19,197.960007,193.789993,197.490005,196.240005,19994000,197.490005,2.91,0.7526105,2.9,19,6
2018-06-20,203.550003,198.809998,202,199.100006,28230900,202,2.91,0.7526105,2.9,20,6
2018-06-21,203.389999,200.089996,201.5,202.759995,19045700,201.5,2.91,0.7526105,2.9,21,6
2018-06-22,202.240005,199.309998,201.740005,201.160004,17420200,201.740005,2.91,0.7526105,2.9,22,6
2018-06-25,200,193.110001,196.350006,200,25275100,196.350006,2.91,0.7526105,2.9,25,6
2018-06-26,199.100006,196.229996,199,197.600006,17897600,199,2.91,0.7526105,2.9,26,6
2018-06-27,200.75,195.800003,195.839996,199.179993,18734400,195.839996,2.91,0.7526105,2.9,27,6
2018-06-28,197.339996,193.259995,196.229996,195.179993,18172400,196.229996,2.91,0.7526105,2.9,28,6
2018-06-29,197.600006,193.960007,194.320007,197.320007,15811600,194.320007,2.91,0.7526105,2.9,29,6
2018-07-02,197.449997,192.220001,197.360001,193.369995,13961600,197.360001,2.89,0.7594154,2.9,2,7
2018-07-03,195.399994,192.520004,192.729996,194.550003,13489500,192.729996,2.89,0.7594154,2.9,3,7
2018-07-05,198.649994,194.029999,198.449997,194.740005,19684200,198.449997,2.89,0.7594154,2.9,5,7
2018-07-06,203.639999,197.699997,203.229996,198.449997,19740100,203.229996,2.89,0.7594154,2.9,6,7
2018-07-09,205.800003,202.119995,204.740005,204.929993,18149400,204.740005,2.89,0.7594154,2.9,9,7
2018-07-10,204.910004,202.259995,203.539993,204.5,13190100,203.539993,2.89,0.7594154,2.9,10,7
2018-07-11,204.5,201.75,202.539993,202.220001,12927400,202.539993,2.89,0.7594154,2.9,11,7
2018-07-12,207.080002,203.190002,206.919998,203.429993,15454700,206.919998,2.89,0.7594154,2.9,12,7
2018-07-13,208.429993,206.449997,207.320007,207.809998,11486800,207.320007,2.89,0.7594154,2.9,13,7
2018-07-16,208.720001,206.839996,207.229996,207.5,11078200,207.229996,2.89,0.7594154,2.9,16,7
2018-07-17,210.460007,204.839996,209.990005,204.899994,15349900,209.990005,2.89,0.7594154,2.9,17,7
2018-07-18,210.990005,208.440002,209.360001,209.820007,15334900,209.360001,2.89,0.7594154,2.9,18,7
2018-07-19,209.990005,207.759995,208.089996,208.770004,11350400,208.089996,2.89,0.7594154,2.9,19,7
2018-07-20,211.5,208.5,209.940002,208.850006,16163900,209.940002,2.89,0.7594154,2.9,20,7
2018-07-23,211.619995,208.800003,210.910004,210.580002,16732000,210.910004,2.89,0.7594154,2.9,23,7
2018-07-24,216.199997,212.600006,214.669998,215.110001,28468700,214.669998,2.89,0.7594154,2.9,24,7
2018-07-25,218.619995,214.270004,217.5,215.720001,58954200,217.5,2.89,0.7594154,2.9,25,7
2018-07-26,180.130005,173.75,176.259995,174.889999,169803700,176.259995,2.89,0.7594154,2.9,26,7
2018-07-27,179.929993,173,174.889999,179.869995,60073700,174.889999,2.89,0.7594154,2.9,27,7
2018-07-30,175.300003,166.559998,171.059998,175.300003,65280800,171.059998,2.89,0.7594154,2.9,30,7
2018-07-31,174.240005,170,172.580002,170.669998,40356500,172.580002,2.89,0.7594154,2.9,31,7
2018-08-01,175.080002,170.899994,171.649994,173.929993,34042100,171.649994,2.89,0.776437,2.7,1,8
2018-08-02,176.789993,170.270004,176.369995,170.679993,32400000,176.369995,2.89,0.776437,2.7,2,8
2018-08-03,178.850006,176.149994,177.779999,177.690002,24763400,177.779999,2.89,0.776437,2.7,3,8
2018-08-06,185.789993,178.380005,185.690002,178.970001,49716200,185.690002,2.89,0.776437,2.7,6,8
2018-08-07,188.300003,183.720001,183.809998,186.5,33398600,183.809998,2.89,0.776437,2.7,7,8
2018-08-08,186.850006,183.759995,185.179993,184.75,22205200,185.179993,2.89,0.776437,2.7,8,8
2018-08-09,186.570007,182.479996,183.089996,185.850006,19732100,183.089996,2.89,0.776437,2.7,9,8
2018-08-10,182.100006,179.419998,180.259995,182.039993,21500400,180.259995,2.89,0.776437,2.7,10,8
2018-08-13,182.610001,178.899994,180.050003,180.100006,17423300,180.050003,2.89,0.776437,2.7,13,8
2018-08-14,181.990005,178.619995,181.110001,180.710007,19102000,181.110001,2.89,0.776437,2.7,14,8
2018-08-15,180.869995,174.779999,179.529999,179.339996,33020200,179.529999,2.89,0.776437,2.7,15,8
2018-08-16,180.5,174.009995,174.699997,180.419998,31351800,174.699997,2.89,0.776437,2.7,16,8
2018-08-17,176.220001,172.039993,173.800003,174.5,24893200,173.800003,2.89,0.776437,2.7,17,8
2018-08-20,174.570007,170.910004,172.5,174.039993,21518000,172.5,2.89,0.776437,2.7,20,8
2018-08-21,174.169998,171.389999,172.619995,172.809998,19578500,172.619995,2.89,0.776437,2.7,21,8
2018-08-22,174.240005,172.130005,173.639999,172.210007,16894100,173.639999,2.89,0.776437,2.7,22,8
2018-08-23,175.550003,172.830002,172.899994,173.089996,18053600,172.899994,2.89,0.776437,2.7,23,8
2018-08-24,174.820007,172.919998,174.649994,173.699997,14631600,174.649994,2.89,0.776437,2.7,24,8
2018-08-27,178.669998,175.789993,177.460007,175.990005,17921900,177.460007,2.89,0.776437,2.7,27,8
2018-08-28,178.240005,175.830002,176.259995,178.100006,15910700,176.259995,2.89,0.776437,2.7,28,8
2018-08-29,176.789993,174.75,175.899994,176.300003,18494100,175.899994,2.89,0.776437,2.7,29,8
2018-08-30,179.789993,175.699997,177.639999,175.899994,24216500,177.639999,2.89,0.776437,2.7,30,8
2018-08-31,177.619995,174.979996,175.729996,177.149994,18065200,175.729996,2.89,0.776437,2.7,31,8
2018-09-04,173.889999,168.800003,171.160004,173.5,29809000,171.160004,3,0.765632,2.3,4,9
2018-09-05,171.130005,166.669998,167.179993,169.490005,31226700,167.179993,3,0.765632,2.3,5,9
2018-09-06,166.979996,160,162.529999,166.979996,41514800,162.529999,3,0.765632,2.3,6,9
2018-09-07,164.630005,160.160004,163.039993,160.309998,24300600,163.039993,3,0.765632,2.3,7,9
2018-09-10,165.009995,162.160004,164.179993,163.509995,20197700,164.179993,3,0.765632,2.3,10,9
2018-09-11,167.190002,163.720001,165.940002,163.940002,20457100,165.940002,3,0.765632,2.3,11,9
2018-09-12,164.490005,161.800003,162,163.25,24078100,162,3,0.765632,2.3,12,9
2018-09-13,163.320007,160.860001,161.360001,162,25453800,161.360001,3,0.765632,2.3,13,9
2018-09-14,162.839996,160.339996,162.320007,161.720001,21770400,162.320007,3,0.765632,2.3,14,9
2018-09-17,162.059998,159.770004,160.580002,161.919998,21005300,160.580002,3,0.765632,2.3,17,9
2018-09-18,161.759995,158.869995,160.300003,159.389999,22465200,160.300003,3,0.765632,2.3,18,9
2018-09-19,163.440002,159.479996,163.059998,160.080002,19629000,163.059998,3,0.765632,2.3,19,9
2018-09-20,166.449997,164.470001,166.020004,164.5,18936000,166.020004,3,0.765632,2.3,20,9
2018-09-21,167.25,162.809998,162.929993,166.639999,45994800,162.929993,3,0.765632,2.3,21,9
2018-09-24,165.699997,160.880005,165.410004,161.029999,19222800,165.410004,3,0.765632,2.3,24,9
2018-09-25,165.589996,161.149994,164.910004,161.990005,27622800,164.910004,3,0.765632,2.3,25,9
2018-09-26,169.300003,164.210007,166.949997,164.300003,25252200,166.949997,3,0.765632,2.3,26,9
2018-09-27,171.770004,167.210007,168.839996,167.550003,27266900,168.839996,3,0.765632,2.3,27,9
2018-09-28,168.789993,162.559998,164.460007,168.330002,34265600,164.460007,3,0.765632,2.3,28,9
2018-10-01,165.880005,161.259995,162.440002,163.029999,26407700,162.440002,3.15,0.7686204,2.5,1,10
2018-10-02,162.279999,158.669998,159.330002,161.580002,36031000,159.330002,3.15,0.7686204,2.5,2,10
2018-10-03,163.660004,159.529999,162.429993,160,23109500,162.429993,3.15,0.7686204,2.5,3,10
2018-10-04,161.460007,157.350006,158.850006,161.460007,25739600,158.850006,3.15,0.7686204,2.5,4,10
2018-10-05,160.899994,156.199997,157.330002,159.210007,25744000,157.330002,3.15,0.7686204,2.5,5,10
2018-10-08,158.339996,154.389999,157.25,155.539993,24046000,157.25,3.15,0.7686204,2.5,8,10
2018-10-09,160.589996,157.419998,157.899994,157.690002,18844400,157.899994,3.15,0.7686204,2.5,9,10
2018-10-10,157.690002,151.309998,151.380005,156.820007,30610000,151.380005,3.15,0.7686204,2.5,10,10
2018-10-11,154.809998,149.160004,153.350006,150.130005,35338900,153.350006,3.15,0.7686204,2.5,11,10
2018-10-12,156.889999,151.300003,153.740005,156.729996,25293500,153.740005,3.15,0.7686204,2.5,12,10
2018-10-15,155.570007,152.550003,153.520004,153.320007,15433500,153.520004,3.15,0.7686204,2.5,15,10
2018-10-16,159.460007,155.009995,158.779999,155.399994,19180100,158.779999,3.15,0.7686204,2.5,16,10
2018-10-17,160.490005,157.949997,159.419998,159.559998,17592000,159.419998,3.15,0.7686204,2.5,17,10
2018-10-18,158.660004,153.279999,154.919998,158.509995,21675100,154.919998,3.15,0.7686204,2.5,18,10
2018-10-19,157.350006,153.550003,154.050003,155.860001,19761300,154.050003,3.15,0.7686204,2.5,19,10
2018-10-22,157.339996,154.460007,154.779999,154.759995,15424700,154.779999,3.15,0.7686204,2.5,22,10
2018-10-23,154.770004,150.850006,154.389999,151.220001,19095000,154.389999,3.15,0.7686204,2.5,23,10
2018-10-24,154.649994,145.600006,146.039993,154.279999,27744600,146.039993,3.15,0.7686204,2.5,24,10
2018-10-25,152.210007,147,150.949997,147.729996,22105700,150.949997,3.15,0.7686204,2.5,25,10
2018-10-26,149,143.800003,145.369995,145.820007,31303300,145.369995,3.15,0.7686204,2.5,26,10
2018-10-29,148.830002,139.029999,142.089996,148.5,31336800,142.089996,3.15,0.7686204,2.5,29,10
2018-10-30,146.639999,139.740005,146.220001,139.940002,50528300,146.220001,3.15,0.7686204,2.5,30,10
2018-10-31,156.399994,148.960007,151.789993,155,60101300,151.789993,3.15,0.7686204,2.5,31,10
2018-11-01,152.75,149.350006,151.75,151.520004,25640800,151.75,3.12,0.7752255,2.2,1,11
2018-11-02,154.130005,148.960007,150.350006,151.800003,24708700,150.350006,3.12,0.7752255,2.2,2,11
2018-11-05,150.190002,147.440002,148.679993,150.100006,15971200,148.679993,3.12,0.7752255,2.2,5,11
2018-11-06,150.970001,148,149.940002,149.309998,16667100,149.940002,3.12,0.7752255,2.2,6,11
2018-11-07,153.009995,149.830002,151.529999,151.570007,21877400,151.529999,3.12,0.7752255,2.2,7,11
2018-11-08,150.940002,146.740005,147.869995,150.490005,24145800,147.869995,3.12,0.7752255,2.2,8,11
2018-11-09,147.759995,144.070007,144.960007,146.75,17326900,144.960007,3.12,0.7752255,2.2,9,11
2018-11-12,145.039993,140.490005,141.550003,144.479996,18542100,141.550003,3.12,0.7752255,2.2,12,11
2018-11-13,144.880005,141.619995,142.160004,142,15141700,142.160004,3.12,0.7752255,2.2,13,11
2018-11-14,145.580002,141.550003,144.220001,143.699997,22068400,144.220001,3.12,0.7752255,2.2,14,11
2018-11-15,144.839996,140.830002,143.850006,142.330002,30320300,143.850006,3.12,0.7752255,2.2,15,11
2018-11-16,141.770004,137.770004,139.529999,141.070007,37250600,139.529999,3.12,0.7752255,2.2,16,11
2018-11-19,137.75,131.210007,131.550003,137.610001,44362700,131.550003,3.12,0.7752255,2.2,19,11
2018-11-20,134.160004,126.849998,132.429993,127.029999,41939500,132.429993,3.12,0.7752255,2.2,20,11
2018-11-21,137.190002,134.130005,134.820007,134.399994,25469700,134.820007,3.12,0.7752255,2.2,21,11
2018-11-23,134.5,131.259995,131.729996,133.649994,11886100,131.729996,3.12,0.7752255,2.2,23,11
2018-11-26,137,132.779999,136.380005,133,24263600,136.380005,3.12,0.7752255,2.2,26,11
2018-11-27,136.610001,133.710007,135,135.75,20750300,135,3.12,0.7752255,2.2,27,11
2018-11-28,136.789993,131.850006,136.759995,136.279999,29847500,136.759995,3.12,0.7752255,2.2,28,11
2018-11-29,139.990005,135.660004,138.679993,135.919998,24238700,138.679993,3.12,0.7752255,2.2,29,11
2018-11-30,140.970001,137.360001,140.610001,138.259995,25732600,140.610001,3.12,0.7752255,2.2,30,11
2018-12-03,143.679993,140.759995,141.089996,143,24819200,141.089996,2.83,0.7895305,1.9,3,12
2018-12-04,143.389999,137.160004,137.929993,140.729996,30307400,137.929993,2.83,0.7895305,1.9,4,12
2018-12-06,139.699997,133.669998,139.630005,133.820007,28218100,139.630005,2.83,0.7895305,1.9,6,12
2018-12-07,140.869995,136.660004,137.419998,139.25,21195500,137.419998,2.83,0.7895305,1.9,7,12
2018-12-10,143.050003,139.009995,141.850006,139.600006,26422200,141.850006,2.83,0.7895305,1.9,10,12
2018-12-11,143.880005,141.100006,142.080002,143.880005,20300300,142.080002,2.83,0.7895305,1.9,11,12
2018-12-12,147.190002,142.509995,144.5,143.080002,23696900,144.5,2.83,0.7895305,1.9,12,12
2018-12-13,145.850006,143.190002,145.009995,145.570007,18148600,145.009995,2.83,0.7895305,1.9,13,12
2018-12-14,146.009995,142.509995,144.059998,143.339996,21785800,144.059998,2.83,0.7895305,1.9,14,12
2018-12-17,144.919998,138.419998,140.190002,143.080002,24334000,140.190002,2.83,0.7895305,1.9,17,12
2018-12-18,145.929993,139.830002,143.660004,141.080002,24709100,143.660004,2.83,0.7895305,1.9,18,12
2018-12-19,144.910004,132.5,133.240005,141.210007,57404900,133.240005,2.83,0.7895305,1.9,19,12
2018-12-20,135.570007,130,133.399994,130.699997,40297900,133.399994,2.83,0.7895305,1.9,20,12
2018-12-21,134.899994,123.419998,124.949997,133.389999,56901500,124.949997,2.83,0.7895305,1.9,21,12
2018-12-24,129.740005,123.019997,124.059998,123.099998,22066000,124.059998,2.83,0.7895305,1.9,24,12
2018-12-26,134.240005,125.889999,134.179993,126,39723400,134.179993,2.83,0.7895305,1.9,26,12
2018-12-27,134.990005,129.669998,134.520004,132.440002,31202500,134.520004,2.83,0.7895305,1.9,27,12
2018-12-28,135.919998,132.199997,133.199997,135.339996,22627600,133.199997,2.83,0.7895305,1.9,28,12
2018-12-31,134.639999,129.949997,131.089996,134.449997,24625300,131.089996,2.83,0.7895305,1.9,31,12
2019-01-02,137.509995,128.559998,135.679993,128.990005,28146200,135.679993,2.71,0.7757278,1.6,2,1
2019-01-03,137.169998,131.119995,131.740005,134.690002,22717900,131.740005,2.71,0.7757278,1.6,3,1
2019-01-04,138,133.75,137.949997,134.009995,29002100,137.949997,2.71,0.7757278,1.6,4,1
2019-01-07,138.869995,135.910004,138.050003,137.559998,20089300,138.050003,2.71,0.7757278,1.6,7,1
2019-01-08,143.139999,139.539993,142.529999,139.889999,26263800,142.529999,2.71,0.7757278,1.6,8,1
2019-01-09,144.699997,141.270004,144.229996,142.949997,22205900,144.229996,2.71,0.7757278,1.6,9,1
2019-01-10,144.559998,140.839996,144.199997,143.080002,16125000,144.199997,2.71,0.7757278,1.6,10,1
2019-01-11,145.360001,142.570007,143.800003,143.149994,12908000,143.800003,2.71,0.7757278,1.6,11,1
2019-01-14,146.570007,141.270004,145.389999,142,20520300,145.389999,2.71,0.7757278,1.6,14,1
2019-01-15,150.679993,145.990005,148.949997,146.009995,24069000,148.949997,2.71,0.7757278,1.6,15,1
2019-01-16,149.649994,147,147.539993,149,18025700,147.539993,2.71,0.7757278,1.6,16,1
2019-01-17,149,146.5,148.300003,146.949997,15787900,148.300003,2.71,0.7757278,1.6,17,1
2019-01-18,152.429993,148.550003,150.039993,149.75,31029600,150.039993,2.71,0.7757278,1.6,18,1
2019-01-22,151.529999,146.369995,147.570007,149.199997,22378700,147.570007,2.71,0.7757278,1.6,22,1
2019-01-23,148.800003,143.059998,144.300003,148.279999,20098400,144.300003,2.71,0.7757278,1.6,23,1
2019-01-24,146.440002,142.520004,145.830002,144.639999,20955500,145.830002,2.71,0.7757278,1.6,24,1
2019-01-25,149.830002,146.539993,149.009995,147.479996,22237200,149.009995,2.71,0.7757278,1.6,25,1
2019-01-28,148.960007,146.210007,147.470001,148.050003,15508500,147.470001,2.71,0.7757278,1.6,28,1
2019-01-29,148.100006,143.429993,144.190002,148.089996,17632100,144.190002,2.71,0.7757278,1.6,29,1
2019-01-30,150.949997,145.699997,150.419998,146.220001,44613200,150.419998,2.71,0.7757278,1.6,30,1
2019-01-31,171.679993,165,166.690002,165.600006,77233600,166.690002,2.71,0.7757278,1.6,31,1
2019-02-01,169.100006,165.660004,165.710007,165.839996,30806500,165.710007,2.68,0.7683075,1.5,1,2
2019-02-04,169.300003,163.619995,169.25,165.699997,20036000,169.25,2.68,0.7683075,1.5,4,2
2019-02-05,171.979996,168.690002,171.160004,169.149994,22557000,171.160004,2.68,0.7683075,1.5,5,2
2019-02-06,172.470001,169.270004,170.490005,171.199997,13281200,170.490005,2.68,0.7683075,1.5,6,2
2019-02-07,169.240005,165.25,166.380005,168.199997,17517600,166.380005,2.68,0.7683075,1.5,7,2
2019-02-08,167.369995,164.210007,167.330002,164.470001,12561400,167.330002,2.68,0.7683075,1.5,8,2
2019-02-11,168.300003,165.080002,165.789993,167.899994,12811200,165.789993,2.68,0.7683075,1.5,11,2
2019-02-12,168.339996,164.5,165.039993,166.860001,16292300,165.039993,2.68,0.7683075,1.5,12,2
2019-02-13,166.220001,163.729996,164.070007,165.380005,14205100,164.070007,2.68,0.7683075,1.5,13,2
2019-02-14,164.869995,162.25,163.949997,163.190002,12755200,163.949997,2.68,0.7683075,1.5,14,2
2019-02-15,164.699997,160.860001,162.5,164.509995,15504400,162.5,2.68,0.7683075,1.5,15,2
2019-02-19,164.149994,160.330002,162.289993,160.5,14345400,162.289993,2.68,0.7683075,1.5,19,2
2019-02-20,163.720001,161.25,162.559998,162.25,11770700,162.559998,2.68,0.7683075,1.5,20,2
2019-02-21,162.240005,159.589996,160.039993,161.929993,15607800,160.039993,2.68,0.7683075,1.5,21,2
2019-02-22,162.410004,160.309998,161.889999,160.580002,15858500,161.889999,2.68,0.7683075,1.5,22,2
2019-02-25,166.070007,162.899994,164.619995,163.070007,18737100,164.619995,2.68,0.7683075,1.5,25,2
