Date,High,Low,Close,Adj Close,Volume,Open,Interest,Currency,Inflation,Day,Month
2010-04-09,7.0665,6.9535,7.003,7.003,120222000,7.036,3.85,0.6529091,2.2,9,4
2010-04-12,7.1455,6.984,7.06,7.06,108906000,7,3.85,0.6529091,2.2,12,4
2010-04-13,7.099,6.956,7.008,7.008,95710000,7.0615,3.85,0.6529091,2.2,13,4
2010-04-14,7.225,6.96,7.214,7.214,158006000,7.017,3.85,0.6529091,2.2,14,4
2010-04-15,7.3545,7.2,7.291,7.291,156592000,7.2275,3.85,0.6529091,2.2,15,4
2010-04-16,7.3585,7.0725,7.1085,7.1085,167936000,7.244,3.85,0.6529091,2.2,16,4
2010-04-19,7.1835,6.9565,7.1215,7.1215,120440000,7.1175,3.85,0.6529091,2.2,19,4
2010-04-20,7.232,7.105,7.21,7.21,86234000,7.1915,3.85,0.6529091,2.2,20,4
2010-04-21,7.45,7.176,7.3215,7.3215,147488000,7.2585,3.85,0.6529091,2.2,21,4
2010-04-22,7.5545,7.294,7.5045,7.5045,303316000,7.3505,3.85,0.6529091,2.2,22,4
2010-04-23,7.4545,7.121,7.1815,7.1815,379504000,7.269,3.85,0.6529091,2.2,23,4
2010-04-26,7.3865,7.145,7.3555,7.3555,186366000,7.16,3.85,0.6529091,2.2,26,4
2010-04-27,7.322,7.0555,7.101,7.101,172780000,7.2775,3.85,0.6529091,2.2,27,4
2010-04-28,7.1375,6.9345,6.9675,6.9675,184706000,7.1295,3.85,0.6529091,2.2,28,4
2010-04-29,7.1225,6.9895,7.0865,7.0865,126284000,7.0045,3.85,0.6529091,2.2,29,4
2010-04-30,7.07,6.8455,6.855,6.855,122270000,7.07,3.85,0.6529091,2.2,30,4
2010-05-03,6.972,6.8055,6.8745,6.8745,113092000,6.86,3.42,0.6808095,2,3,5
2010-05-04,6.7905,6.419,6.4915,6.4915,253356000,6.781,3.42,0.6808095,2,4,5
2010-05-05,6.5805,6.3775,6.5465,6.5465,189162000,6.4,3.42,0.6808095,2,5,5
2010-05-06,6.6165,6.03,6.4355,6.4355,203780000,6.5,3.42,0.6808095,2,6,5
2010-05-07,6.559,6.188,6.249,6.249,238552000,6.3985,3.42,0.6808095,2,7,5
2010-05-10,6.6105,6.463,6.5645,6.5645,136122000,6.4865,3.42,0.6808095,2,10,5
2010-05-11,6.654,6.4235,6.523,6.523,120882000,6.4975,3.42,0.6808095,2,11,5
2010-05-12,6.7065,6.484,6.6935,6.6935,118090000,6.5705,3.42,0.6808095,2,12,5
2010-05-13,6.8495,6.55,6.5735,6.5735,118804000,6.6965,3.42,0.6808095,2,13,5
2010-05-14,6.55,6.338,6.4265,6.4265,105556000,6.518,3.42,0.6808095,2,14,5
2010-05-17,6.4975,6.29,6.4455,6.4455,112844000,6.412,3.42,0.6808095,2,17,5
2010-05-18,6.5625,6.2755,6.314,6.314,105138000,6.507,3.42,0.6808095,2,18,5
2010-05-19,6.3965,6.19,6.2295,6.2295,129266000,6.2755,3.42,0.6808095,2,19,5
2010-05-20,6.25,5.939,5.9855,5.9855,171888000,6.132,3.42,0.6808095,2,20,5
2010-05-21,6.2485,5.876,6.136,6.136,159338000,5.895,3.42,0.6808095,2,21,5
2010-05-24,6.225,6.0325,6.106,6.106,90718000,6.1285,3.42,0.6808095,2,24,5
2010-05-25,6.2595,5.925,6.243,6.243,138268000,5.927,3.42,0.6808095,2,25,5
2010-05-26,6.2895,6.115,6.1605,6.1605,139292000,6.2525,3.42,0.6808095,2,26,5
2010-05-27,6.3425,6.03,6.335,6.335,94954000,6.249,3.42,0.6808095,2,27,5
2010-05-28,6.38,6.2005,6.273,6.273,79096000,6.3035,3.42,0.6808095,2,28,5
2010-06-01,6.3285,6.151,6.162,6.162,73190000,6.2485,3.2,0.6777727,1.1,1,6
2010-06-02,6.3215,6.0825,6.3155,6.3155,95294000,6.201,3.2,0.6777727,1.1,2,6
2010-06-03,6.4575,6.2425,6.438,6.438,105538000,6.3125,3.2,0.6777727,1.1,3,6
2010-06-04,6.41,6.109,6.1385,6.1385,109954000,6.3165,3.2,0.6777727,1.1,4,6
2010-06-07,6.3305,6.0835,6.1005,6.1005,131328000,6.292,3.2,0.6777727,1.1,7,6
2010-06-08,6.1,5.79,5.942,5.942,229688000,6.1,3.2,0.6777727,1.1,8,6
2010-06-09,6.0735,5.868,5.8955,5.8955,147384000,6.0155,3.2,0.6777727,1.1,9,6
2010-06-10,6.175,5.96,6.1605,6.1605,121236000,6,3.2,0.6777727,1.1,10,6
2010-06-11,6.1765,6.0145,6.1515,6.1515,84092000,6.0695,3.2,0.6777727,1.1,11,6
2010-06-14,6.285,6.175,6.1915,6.1915,78460000,6.212,3.2,0.6777727,1.1,14,6
2010-06-15,6.346,6.125,6.342,6.342,90820000,6.16,3.2,0.6777727,1.1,15,6
2010-06-16,6.399,6.268,6.345,6.345,79286000,6.2695,3.2,0.6777727,1.1,16,6
2010-06-17,6.39,6.2345,6.2945,6.2945,69580000,6.337,3.2,0.6777727,1.1,17,6
2010-06-18,6.374,6.2535,6.2915,6.2915,76720000,6.324,3.2,0.6777727,1.1,18,6
2010-06-21,6.374,6.0705,6.1275,6.1275,106554000,6.3395,3.2,0.6777727,1.1,21,6
2010-06-22,6.2615,6.0775,6.1155,6.1155,124144000,6.1325,3.2,0.6777727,1.1,22,6
2010-06-23,6.161,6.002,6.0725,6.0725,109102000,6.1055,3.2,0.6777727,1.1,23,6
2010-06-24,6.0425,5.84,5.9165,5.9165,155422000,6.0305,3.2,0.6777727,1.1,24,6
2010-06-25,6.088,5.8815,6.05,6.05,115394000,5.907,3.2,0.6777727,1.1,25,6
2010-06-28,6.002,5.855,5.89,5.89,112244000,5.9425,3.2,0.6777727,1.1,28,6
2010-06-29,5.824,5.3005,5.4305,5.4305,257326000,5.813,3.2,0.6777727,1.1,29,6
2010-06-30,5.634,5.4055,5.463,5.463,194814000,5.429,3.2,0.6777727,1.1,30,6
2010-07-01,5.5845,5.335,5.548,5.548,170596000,5.445,3.01,0.6542273,1.2,1,7
2010-07-02,5.5645,5.428,5.457,5.457,89542000,5.546,3.01,0.6542273,1.2,2,7
2010-07-06,5.6265,5.45,5.503,5.503,104386000,5.5325,3.01,0.6542273,1.2,6,7
2010-07-07,5.6815,5.4905,5.6715,5.6715,98820000,5.492,3.01,0.6542273,1.2,7,7
2010-07-08,5.874,5.7035,5.811,5.811,135500000,5.751,3.01,0.6542273,1.2,8,7
2010-07-09,5.87,5.7325,5.863,5.863,81302000,5.8275,3.01,0.6542273,1.2,9,7
2010-07-12,5.985,5.866,5.9755,5.9755,95672000,5.8905,3.01,0.6542273,1.2,12,7
2010-07-13,6.244,6.015,6.1825,6.1825,141822000,6.0345,3.01,0.6542273,1.2,13,7
2010-07-14,6.1875,6.0735,6.165,6.165,105140000,6.1515,3.01,0.6542273,1.2,14,7
2010-07-15,6.124,5.963,6.103,6.103,120954000,6.0065,3.01,0.6542273,1.2,15,7
2010-07-16,6.096,5.9005,5.9245,5.9245,124558000,6.064,3.01,0.6542273,1.2,16,7
2010-07-19,6.037,5.85,5.997,5.997,100618000,5.919,3.01,0.6542273,1.2,19,7
2010-07-20,6.0355,5.8755,6.005,6.005,135700000,6.0305,3.01,0.6542273,1.2,20,7
2010-07-21,6.0625,5.863,5.8715,5.8715,100234000,6.031,3.01,0.6542273,1.2,21,7
2010-07-22,6.0435,5.901,6.0035,6.0035,300068000,5.9355,3.01,0.6542273,1.2,22,7
2010-07-23,5.964,5.29,5.9435,5.9435,848422000,5.2965,3.01,0.6542273,1.2,23,7
2010-07-26,5.93,5.744,5.92,5.92,222756000,5.913,3.01,0.6542273,1.2,26,7
2010-07-27,5.925,5.7535,5.8565,5.8565,155922000,5.9215,3.01,0.6542273,1.2,27,7
2010-07-28,5.91,5.82,5.8565,5.8565,109446000,5.85,3.01,0.6542273,1.2,28,7
2010-07-29,5.9435,5.776,5.843,5.843,123516000,5.8995,3.01,0.6542273,1.2,29,7
2010-07-30,5.937,5.7255,5.8945,5.8945,141550000,5.7765,3.01,0.6542273,1.2,30,7
2010-08-02,6.019,5.8785,6.0035,6.0035,108874000,5.9575,2.7,0.6398636,1.1,2,8
2010-08-03,6.1435,5.984,6.121,6.121,119076000,6,2.7,0.6398636,1.1,3,8
2010-08-04,6.4235,6.15,6.379,6.379,185416000,6.153,2.7,0.6398636,1.1,4,8
2010-08-05,6.4,6.291,6.3915,6.3915,85646000,6.3385,2.7,0.6398636,1.1,5,8
2010-08-06,6.42,6.295,6.416,6.416,101304000,6.336,2.7,0.6398636,1.1,6,8
2010-08-09,6.4965,6.3925,6.4415,6.4415,101716000,6.423,2.7,0.6398636,1.1,9,8
2010-08-10,6.5,6.369,6.5,6.5,114138000,6.3975,2.7,0.6398636,1.1,10,8
2010-08-11,6.406,6.26,6.2945,6.2945,110834000,6.405,2.7,0.6398636,1.1,11,8
2010-08-12,6.35,6.1775,6.328,6.328,87358000,6.188,2.7,0.6398636,1.1,12,8
2010-08-13,6.374,6.213,6.2345,6.2345,79532000,6.303,2.7,0.6398636,1.1,13,8
2010-08-16,6.3685,6.152,6.3035,6.3035,80494000,6.1805,2.7,0.6398636,1.1,16,8
2010-08-17,6.499,6.3395,6.443,6.443,100894000,6.367,2.7,0.6398636,1.1,17,8
2010-08-18,6.5405,6.413,6.4825,6.4825,158030000,6.4625,2.7,0.6398636,1.1,18,8
2010-08-19,6.501,6.341,6.3785,6.3785,111650000,6.461,2.7,0.6398636,1.1,19,8
2010-08-20,6.402,6.301,6.388,6.388,83402000,6.36,2.7,0.6398636,1.1,20,8
2010-08-23,6.461,6.325,6.33,6.33,77226000,6.393,2.7,0.6398636,1.1,23,8
2010-08-24,6.272,6.159,6.2265,6.2265,107394000,6.2705,2.7,0.6398636,1.1,24,8
2010-08-25,6.3685,6.1915,6.3425,6.3425,106890000,6.1925,2.7,0.6398636,1.1,25,8
2010-08-26,6.3795,6.241,6.243,6.243,93890000,6.3575,2.7,0.6398636,1.1,26,8
2010-08-27,6.332,6.1125,6.332,6.332,101600000,6.273,2.7,0.6398636,1.1,27,8
2010-08-30,6.3475,6.1845,6.1895,6.1895,68520000,6.3015,2.7,0.6398636,1.1,30,8
2010-08-31,6.295,6.125,6.2415,6.2415,84512000,6.1425,2.7,0.6398636,1.1,31,8
2010-09-01,6.63,6.3085,6.6245,6.6245,142766000,6.318,2.65,0.6420454,1.1,1,9
2010-09-02,6.7605,6.6025,6.7605,6.7605,108148000,6.6085,2.65,0.6420454,1.1,2,9
2010-09-03,6.975,6.8315,6.9395,6.9395,131624000,6.8445,2.65,0.6420454,1.1,3,9
2010-09-07,6.93,6.8445,6.861,6.861,77660000,6.878,2.65,0.6420454,1.1,7,9
2010-09-08,6.985,6.8225,6.957,6.957,116570000,6.8965,2.65,0.6420454,1.1,8,9
2010-09-09,7.0685,6.963,7.019,7.019,99160000,7.0195,2.65,0.6420454,1.1,9,9
2010-09-10,7.13,7.002,7.122,7.122,100872000,7.0375,2.65,0.6420454,1.1,10,9
2010-09-13,7.287,7.188,7.2535,7.2535,101548000,7.2035,2.65,0.6420454,1.1,13,9
2010-09-14,7.335,7.1915,7.2875,7.2875,86388000,7.225,2.65,0.6420454,1.1,14,9
2010-09-15,7.281,7.178,7.2725,7.2725,98072000,7.244,2.65,0.6420454,1.1,15,9
2010-09-16,7.4115,7.258,7.4065,7.4065,116540000,7.27,2.65,0.6420454,1.1,16,9
2010-09-17,7.449,7.325,7.416,7.416,145192000,7.445,2.65,0.6420454,1.1,17,9
2010-09-20,7.5975,7.3675,7.565,7.565,128988000,7.435,2.65,0.6420454,1.1,20,9
2010-09-21,7.6655,7.48,7.5365,7.5365,150840000,7.538,2.65,0.6420454,1.1,21,9
2010-09-22,7.635,7.455,7.5915,7.5915,132248000,7.492,2.65,0.6420454,1.1,22,9
2010-09-23,7.796,7.5485,7.6425,7.6425,141312000,7.56,2.65,0.6420454,1.1,23,9
2010-09-24,8.0445,7.771,8.0365,8.0365,211812000,7.7715,2.65,0.6420454,1.1,24,9
2010-09-27,8.06,7.894,7.9685,7.9685,128926000,8.011,2.65,0.6420454,1.1,27,9
2010-09-28,8.044,7.7445,7.985,7.985,169884000,7.992,2.65,0.6420454,1.1,28,9
2010-09-29,8.089,7.8875,7.9495,7.9495,145750000,7.9515,2.65,0.6420454,1.1,29,9
2010-09-30,8.0465,7.78,7.853,7.853,152120000,8.0005,2.65,0.6420454,1.1,30,9
2010-10-01,7.872,7.61,7.6855,7.6855,173668000,7.854,2.54,0.6306667,1.2,1,10
2010-10-04,7.798,7.6395,7.7695,7.7695,106930000,7.6975,2.54,0.6306667,1.2,4,10
2010-10-05,8.0605,7.8505,8.0435,8.0435,112400000,7.854,2.54,0.6306667,1.2,5,10
2010-10-06,8.034,7.73,7.77,7.77,121216000,8.03,2.54,0.6306667,1.2,6,10
2010-10-07,7.87,7.6695,7.8135,7.8135,92440000,7.8255,2.54,0.6306667,1.2,7,10
2010-10-08,7.814,7.639,7.7775,7.7775,138368000,7.759,2.54,0.6306667,1.2,8,10
2010-10-11,7.8315,7.617,7.6515,7.6515,89728000,7.7445,2.54,0.6306667,1.2,11,10
2010-10-12,7.8475,7.57,7.824,7.824,105616000,7.6255,2.54,0.6306667,1.2,12,10
2010-10-13,7.8395,7.6925,7.7585,7.7585,112656000,7.8345,2.54,0.6306667,1.2,13,10
2010-10-14,7.8475,7.7115,7.7765,7.7765,80482000,7.758,2.54,0.6306667,1.2,14,10
2010-10-15,8.244,7.8375,8.232,8.232,202710000,7.921,2.54,0.6306667,1.2,15,10
2010-10-18,8.2595,8.091,8.178,8.178,126626000,8.25,2.54,0.6306667,1.2,18,10
2010-10-19,8.14,7.85,7.9335,7.9335,150500000,8.034,2.54,0.6306667,1.2,19,10
2010-10-20,7.9935,7.8285,7.9335,7.9335,115808000,7.939,2.54,0.6306667,1.2,20,10
2010-10-21,8.3065,8.0645,8.2485,8.2485,269650000,8.1335,2.54,0.6306667,1.2,21,10
2010-10-22,8.5085,8.1135,8.4565,8.4565,326368000,8.1225,2.54,0.6306667,1.2,22,10
2010-10-25,8.5995,8.416,8.45,8.45,130618000,8.5785,2.54,0.6306667,1.2,25,10
2010-10-26,8.55,8.375,8.4975,8.4975,93792000,8.3785,2.54,0.6306667,1.2,26,10
2010-10-27,8.4875,8.327,8.3755,8.3755,114436000,8.4455,2.54,0.6306667,1.2,27,10
2010-10-28,8.4245,8.2525,8.342,8.342,93688000,8.4155,2.54,0.6306667,1.2,28,10
2010-10-29,8.425,8.2405,8.2615,8.2615,99970000,8.29,2.54,0.6306667,1.2,29,10
2010-11-01,8.229,8.076,8.129,8.129,104798000,8.2225,2.76,0.6270909,1.1,1,11
2010-11-02,8.297,8.168,8.2305,8.2305,85200000,8.1875,2.76,0.6270909,1.1,2,11
2010-11-03,8.4305,8.1145,8.4235,8.4235,122242000,8.27,2.76,0.6270909,1.1,3,11
2010-11-04,8.6265,8.42,8.4465,8.4465,147918000,8.493,2.76,0.6270909,1.1,4,11
2010-11-05,8.5825,8.4295,8.5385,8.5385,104244000,8.4675,2.76,0.6270909,1.1,5,11
2010-11-08,8.66,8.439,8.5995,8.5995,114120000,8.542,2.76,0.6270909,1.1,8,11
2010-11-09,8.657,8.453,8.5135,8.5135,79572000,8.6335,2.76,0.6270909,1.1,9,11
2010-11-10,8.6685,8.4705,8.6665,8.6665,108806000,8.5295,2.76,0.6270909,1.1,10,11
2010-11-11,8.6025,8.471,8.5185,8.5185,113834000,8.55,2.76,0.6270909,1.1,11,11
2010-11-12,8.563,8.2525,8.284,8.284,143212000,8.506,2.76,0.6270909,1.1,12,11
2010-11-15,8.2675,7.928,7.945,7.945,192972000,8.258,2.76,0.6270909,1.1,15,11
2010-11-16,8.0455,7.8385,7.889,7.889,131428000,7.937,2.76,0.6270909,1.1,16,11
2010-11-17,8.0425,7.8775,7.9175,7.9175,90498000,7.892,2.76,0.6270909,1.1,17,11
2010-11-18,8.25,8.037,8.2085,8.2085,124506000,8.037,2.76,0.6270909,1.1,18,11
2010-11-19,8.2495,8.142,8.241,8.241,89296000,8.1975,2.76,0.6270909,1.1,19,11
2010-11-22,8.53,8.25,8.5195,8.5195,122850000,8.255,2.76,0.6270909,1.1,22,11
2010-11-23,8.4405,8.231,8.41,8.41,129306000,8.4305,2.76,0.6270909,1.1,23,11
2010-11-24,8.8945,8.5765,8.8625,8.8625,200850000,8.5765,2.76,0.6270909,1.1,24,11
2010-11-26,8.919,8.808,8.86,8.86,85432000,8.868,2.76,0.6270909,1.1,26,11
2010-11-29,9.092,8.8785,8.9745,8.9745,193900000,8.9995,2.76,0.6270909,1.1,29,11
2010-11-30,8.885,8.745,8.77,8.77,135244000,8.8475,2.76,0.6270909,1.1,30,11
2010-12-01,8.966,8.8,8.8275,8.8275,115402000,8.958,3.29,0.642,1.5,1,12
2010-12-02,8.8725,8.696,8.8265,8.8265,110752000,8.843,3.29,0.642,1.5,2,12
2010-12-03,8.82,8.7025,8.784,8.784,98150000,8.775,3.29,0.642,1.5,3,12
2010-12-06,8.9215,8.73,8.9025,8.9025,113084000,8.776,3.29,0.642,1.5,6,12
2010-12-07,9.0735,8.8285,8.8385,8.8385,101542000,9.025,3.29,0.642,1.5,7,12
2010-12-08,8.908,8.76,8.8145,8.8145,74538000,8.8745,3.29,0.642,1.5,8,12
2010-12-09,8.9055,8.69,8.7425,8.7425,91110000,8.8885,3.29,0.642,1.5,9,12
2010-12-10,8.7975,8.668,8.781,8.781,71310000,8.744,3.29,0.642,1.5,10,12
2010-12-13,8.897,8.6865,8.7125,8.7125,84050000,8.8165,3.29,0.642,1.5,13,12
2010-12-14,8.788,8.6545,8.697,8.697,73706000,8.714,3.29,0.642,1.5,14,12
2010-12-15,8.95,8.6795,8.7785,8.7785,116210000,8.686,3.29,0.642,1.5,15,12
2010-12-16,8.915,8.752,8.902,8.902,82430000,8.779,3.29,0.642,1.5,16,12
2010-12-17,8.9375,8.851,8.879,8.879,90146000,8.9205,3.29,0.642,1.5,17,12
2010-12-20,9.199,8.902,9.1645,9.1645,174706000,8.9635,3.29,0.642,1.5,20,12
2010-12-21,9.2825,9.13,9.2375,9.2375,102220000,9.194,3.29,0.642,1.5,21,12
2010-12-22,9.2725,9.2055,9.238,9.238,51562000,9.25,3.29,0.642,1.5,22,12
2010-12-23,9.249,9.0945,9.1295,9.1295,67164000,9.217,3.29,0.642,1.5,23,12
2010-12-27,9.157,9.0225,9.107,9.107,44988000,9.095,3.29,0.642,1.5,27,12
2010-12-28,9.1385,9.0525,9.0545,9.0545,39500000,9.105,3.29,0.642,1.5,28,12
2010-12-29,9.2175,9.0205,9.1685,9.1685,62402000,9.09,3.29,0.642,1.5,29,12
2010-12-30,9.2275,9.1375,9.1375,9.1375,39224000,9.196,3.29,0.642,1.5,30,12
2010-12-31,9.115,8.9755,9,9,69038000,9.098,3.29,0.642,1.5,31,12
2011-01-03,9.3,9.0605,9.211,9.211,106628000,9.0685,3.39,0.6335714,1.6,3,1
2011-01-04,9.385,9.189,9.2505,9.2505,100636000,9.3075,3.39,0.6335714,1.6,4,1
2011-01-05,9.3725,9.2035,9.371,9.371,68376000,9.205,3.39,0.6335714,1.6,5,1
2011-01-06,9.3705,9.2625,9.293,9.293,63594000,9.325,3.39,0.6335714,1.6,6,1
2011-01-07,9.4225,9.187,9.2745,9.2745,104434000,9.394,3.39,0.6335714,1.6,7,1
2011-01-10,9.2645,9.1255,9.234,9.234,67518000,9.252,3.39,0.6335714,1.6,10,1
2011-01-11,9.3,9.1605,9.217,9.217,56284000,9.271,3.39,0.6335714,1.6,11,1
2011-01-12,9.269,9.165,9.204,9.204,53582000,9.268,3.39,0.6335714,1.6,12,1
2011-01-13,9.3225,9.1755,9.2765,9.2765,67340000,9.18,3.39,0.6335714,1.6,13,1
2011-01-14,9.447,9.246,9.4375,9.4375,73256000,9.275,3.39,0.6335714,1.6,14,1
2011-01-18,9.58,9.4125,9.5625,9.5625,77924000,9.433,3.39,0.6335714,1.6,18,1
2011-01-19,9.55,9.3105,9.3435,9.3435,77648000,9.545,3.39,0.6335714,1.6,19,1
2011-01-20,9.3425,9.05,9.098,9.098,114198000,9.2645,3.39,0.6335714,1.6,20,1
2011-01-21,9.1625,8.842,8.871,8.871,136124000,9.15,3.39,0.6335714,1.6,21,1
2011-01-24,8.9245,8.7075,8.8425,8.8425,112006000,8.8975,3.39,0.6335714,1.6,24,1
2011-01-25,8.8375,8.714,8.835,8.835,93020000,8.775,3.39,0.6335714,1.6,25,1
2011-01-26,8.8945,8.7315,8.7695,8.7695,75244000,8.8755,3.39,0.6335714,1.6,26,1
2011-01-27,9.25,8.8655,9.2225,9.2225,291888000,8.874,3.39,0.6335714,1.6,27,1
2011-01-28,8.6855,8.345,8.557,8.557,398164000,8.5725,3.39,0.6335714,1.6,28,1
2011-01-31,8.572,8.3705,8.482,8.482,134362000,8.508,3.39,0.6335714,1.6,31,1
2011-02-01,8.655,8.4755,8.6055,8.6055,101718000,8.526,3.58,0.62005,2.1,1,2
2011-02-02,8.76,8.5435,8.6765,8.6765,90950000,8.571,3.58,0.62005,2.1,2,2
2011-02-03,8.7335,8.5975,8.6855,8.6855,73578000,8.675,3.58,0.62005,2.1,3,2
2011-02-04,8.8595,8.6875,8.7965,8.7965,86956000,8.7,3.58,0.62005,2.1,4,2
2011-02-07,8.8775,8.7385,8.8215,8.8215,105094000,8.8075,3.58,0.62005,2.1,7,2
2011-02-08,9.1555,8.8295,9.153,9.153,155898000,8.833,3.58,0.62005,2.1,8,2
2011-02-09,9.3235,9.113,9.265,9.265,166254000,9.1575,3.58,0.62005,2.1,9,2
2011-02-10,9.362,9.18,9.3105,9.3105,106628000,9.2195,3.58,0.62005,2.1,10,2
2011-02-11,9.475,9.2685,9.4625,9.4625,89758000,9.278,3.58,0.62005,2.1,11,2
2011-02-14,9.57,9.4175,9.521,9.521,81226000,9.4625,3.58,0.62005,2.1,14,2
2011-02-15,9.5245,9.4125,9.4515,9.4515,77818000,9.4365,3.58,0.62005,2.1,15,2
2011-02-16,9.5,9.3175,9.331,9.331,92564000,9.4885,3.58,0.62005,2.1,16,2
2011-02-17,9.4545,9.2655,9.388,9.388,68510000,9.2885,3.58,0.62005,2.1,17,2
2011-02-18,9.425,9.2565,9.325,9.325,83572000,9.377,3.58,0.62005,2.1,18,2
2011-02-22,9.236,8.966,9.021,9.021,112742000,9.184,3.58,0.62005,2.1,22,2
2011-02-23,9.0575,8.7195,8.834,8.834,109640000,9.0125,3.58,0.62005,2.1,23,2
2011-02-24,8.9875,8.728,8.8875,8.8875,93130000,8.843,3.58,0.62005,2.1,24,2
2011-02-25,9.0375,8.855,8.862,8.862,83828000,8.9475,3.58,0.62005,2.1,25,2
2011-02-28,8.7945,8.6075,8.6645,8.6645,135664000,8.6955,3.58,0.62005,2.1,28,2
2011-03-01,8.698,8.4335,8.472,8.472,116942000,8.6765,3.41,0.6191739,2.7,1,3
2011-03-02,8.665,8.4175,8.601,8.601,103714000,8.4545,3.41,0.6191739,2.7,2,3
2011-03-03,8.723,8.6025,8.6395,8.6395,82764000,8.6855,3.41,0.6191739,2.7,3,3
2011-03-04,8.6375,8.4755,8.5835,8.5835,98486000,8.631,3.41,0.6191739,2.7,4,3
2011-03-07,8.6045,8.312,8.454,8.454,118658000,8.596,3.41,0.6191739,2.7,7,3
2011-03-08,8.4855,8.336,8.3445,8.3445,84380000,8.4695,3.41,0.6191739,2.7,8,3
2011-03-09,8.4875,8.195,8.4525,8.4525,142178000,8.3335,3.41,0.6191739,2.7,9,3
2011-03-10,8.4235,8.241,8.307,8.307,119968000,8.3535,3.41,0.6191739,2.7,10,3
2011-03-11,8.46,8.206,8.4035,8.4035,92198000,8.275,3.41,0.6191739,2.7,11,3
2011-03-14,8.404,8.2285,8.3365,8.3365,80440000,8.33,3.41,0.6191739,2.7,14,3
2011-03-15,8.344,8.038,8.254,8.254,98690000,8.0695,3.41,0.6191739,2.7,15,3
2011-03-16,8.407,8.1435,8.235,8.235,104162000,8.235,3.41,0.6191739,2.7,16,3
2011-03-17,8.315,8.039,8.0485,8.0485,129428000,8.2955,3.41,0.6191739,2.7,17,3
2011-03-18,8.177,8.0295,8.091,8.091,148854000,8.0595,3.41,0.6191739,2.7,18,3
2011-03-21,8.2895,8.086,8.226,8.226,81102000,8.1685,3.41,0.6191739,2.7,21,3
2011-03-22,8.222,8.1125,8.13,8.13,72228000,8.2035,3.41,0.6191739,2.7,22,3
2011-03-23,8.313,8.041,8.266,8.266,94426000,8.115,3.41,0.6191739,2.7,23,3
2011-03-24,8.6,8.368,8.555,8.555,125664000,8.4105,3.41,0.6191739,2.7,24,3
2011-03-25,8.6745,8.515,8.549,8.549,85876000,8.582,3.41,0.6191739,2.7,25,3
2011-03-28,8.625,8.4625,8.4675,8.4675,68016000,8.59,3.41,0.6191739,2.7,28,3
2011-03-29,8.742,8.5035,8.731,8.731,97692000,8.5365,3.41,0.6191739,2.7,29,3
2011-03-30,9.058,8.883,8.971,8.971,137186000,8.889,3.41,0.6191739,2.7,30,3
2011-03-31,9.0785,8.925,9.0065,9.0065,96530000,8.9655,3.41,0.6191739,2.7,31,3
2011-04-01,9.1625,8.9295,9.0065,9.0065,113682000,9.079,3.46,0.6106667,3.2,1,4
2011-04-04,9.1805,9.0345,9.147,9.147,83728000,9.0445,3.46,0.6106667,3.2,4,4
2011-04-05,9.318,9.09,9.2645,9.2645,111384000,9.105,3.46,0.6106667,3.2,5,4
2011-04-06,9.4135,9.056,9.138,9.138,108614000,9.3075,3.46,0.6106667,3.2,6,4
2011-04-07,9.2585,9.088,9.2455,9.2455,91280000,9.139,3.46,0.6106667,3.2,7,4
2011-04-08,9.311,9.139,9.2355,9.2355,74528000,9.263,3.46,0.6106667,3.2,8,4
2011-04-11,9.3245,9.0925,9.202,9.202,65942000,9.243,3.46,0.6106667,3.2,11,4
2011-04-12,9.2295,8.971,9.024,9.024,106690000,9.153,3.46,0.6106667,3.2,12,4
2011-04-13,9.144,8.99,9.1145,9.1145,84326000,9.0415,3.46,0.6106667,3.2,13,4
2011-04-14,9.104,8.968,9.091,9.091,71764000,9.0695,3.46,0.6106667,3.2,14,4
2011-04-15,9.089,8.951,9.0005,9.0005,85448000,9.05,3.46,0.6106667,3.2,15,4
2011-04-18,8.9455,8.7685,8.917,8.917,92330000,8.919,3.46,0.6106667,3.2,18,4
2011-04-19,8.9735,8.83,8.941,8.941,52920000,8.9175,3.46,0.6106667,3.2,19,4
2011-04-20,9.25,9.0795,9.1935,9.1935,81350000,9.081,3.46,0.6106667,3.2,20,4
2011-04-21,9.2985,9.1525,9.2945,9.2945,66962000,9.228,3.46,0.6106667,3.2,21,4
2011-04-25,9.3175,9.1885,9.271,9.271,68762000,9.2825,3.46,0.6106667,3.2,25,4
2011-04-26,9.321,9.037,9.115,9.115,224000000,9.3135,3.46,0.6106667,3.2,26,4
2011-04-27,9.89,9.1375,9.8315,9.8315,472460000,9.16,3.46,0.6106667,3.2,27,4
2011-04-28,9.8395,9.6135,9.7535,9.7535,146000000,9.798,3.46,0.6106667,3.2,28,4
2011-04-29,9.8295,9.689,9.7905,9.7905,132818000,9.719,3.46,0.6106667,3.2,29,4
2011-05-02,10.171,9.809,10.0595,10.0595,187962000,9.8285,3.17,0.6121818,3.6,2,5
2011-05-03,10.1295,9.8345,9.9225,9.9225,122000000,10.05,3.17,0.6121818,3.6,3,5
2011-05-04,10.093,9.7685,9.9985,9.9985,131000000,9.9125,3.17,0.6121818,3.6,4,5
2011-05-05,10.05,9.806,9.8555,9.8555,92000000,9.933,3.17,0.6121818,3.6,5,5
2011-05-06,9.978,9.828,9.88,9.88,80278000,9.955,3.17,0.6121818,3.6,6,5
