Date,High,Low,Close,Adj Close,Volume,Open,Interest,Currency,Inflation,Month,Day
2006-08-15,2.375,2.314286,2.373214,2.019887,861352800,2.333571,4.88,0.5281659,3.8,8,15
2006-08-16,2.431071,2.368929,2.427857,2.066393,781284000,2.396429,4.88,0.5281659,3.8,8,16
2006-08-17,2.452143,2.399286,2.413929,2.05454,581148400,2.428571,4.88,0.5281659,3.8,8,17
2006-08-18,2.442857,2.402143,2.425357,2.064266,536354000,2.418214,4.88,0.5281659,3.8,8,18
2006-08-21,2.403929,2.3625,2.377143,2.02323,526226400,2.403571,4.88,0.5281659,3.8,8,21
2006-08-22,2.44,2.375,2.415,2.05545,576968000,2.381429,4.88,0.5281659,3.8,8,22
2006-08-23,2.451786,2.390714,2.403929,2.046029,536258800,2.428571,4.88,0.5281659,3.8,8,23
2006-08-24,2.435357,2.366786,2.421786,2.061227,655191600,2.424643,4.88,0.5281659,3.8,8,24
2006-08-25,2.466071,2.403929,2.455357,2.0898,543958800,2.405,4.88,0.5281659,3.8,8,25
2006-08-28,2.450357,2.381429,2.392143,2.035997,738161200,2.446429,4.88,0.5281659,3.8,8,28
2006-08-29,2.402143,2.325714,2.374286,2.020799,947332400,2.3925,4.88,0.5281659,3.8,8,29
2006-08-30,2.422143,2.381429,2.391429,2.035389,680142400,2.405,4.88,0.5281659,3.8,8,30
2006-08-31,2.439286,2.380714,2.423214,2.062442,574697200,2.402857,4.88,0.5281659,3.8,8,31
2006-09-01,2.451786,2.422143,2.442143,2.078553,408494800,2.445714,4.72,0.5303168,2.1,9,1
2006-09-05,2.553571,2.448214,2.552857,2.172783,1012457600,2.463214,4.72,0.5303168,2.1,9,5
2006-09-06,2.560357,2.489286,2.501071,2.128707,974103200,2.538571,4.72,0.5303168,2.1,9,6
2006-09-07,2.624286,2.508929,2.6,2.212907,1267957600,2.521429,4.72,0.5303168,2.1,9,7
2006-09-08,2.6275,2.568214,2.59,2.204396,895921600,2.620357,4.72,0.5303168,2.1,9,8
2006-09-11,2.633214,2.550714,2.589286,2.203789,949124400,2.586786,4.72,0.5303168,2.1,9,11
2006-09-12,2.623214,2.551786,2.593929,2.207741,1684687200,2.600357,4.72,0.5303168,2.1,9,12
2006-09-13,2.654286,2.582143,2.65,2.255464,1146138000,2.601786,4.72,0.5303168,2.1,9,13
2006-09-14,2.666786,2.623571,2.648929,2.254553,801729600,2.632857,4.72,0.5303168,2.1,9,14
2006-09-15,2.677857,2.6175,2.646429,2.252424,981853600,2.664286,4.72,0.5303168,2.1,9,15
2006-09-18,2.673571,2.617857,2.638929,2.24604,705278000,2.635714,4.72,0.5303168,2.1,9,18
2006-09-19,2.655714,2.6,2.634643,2.242393,710049200,2.646429,4.72,0.5303168,2.1,9,19
2006-09-20,2.702857,2.650714,2.687857,2.287684,822791200,2.656429,4.72,0.5303168,2.1,9,20
2006-09-21,2.716429,2.643571,2.666071,2.269142,794124800,2.6875,4.72,0.5303168,2.1,9,21
2006-09-22,2.655,2.592143,2.607143,2.218987,665112000,2.653571,4.72,0.5303168,2.1,9,22
2006-09-25,2.709286,2.632857,2.705357,2.302579,858992400,2.636071,4.72,0.5303168,2.1,9,25
2006-09-26,2.777857,2.717857,2.771786,2.359118,1102948000,2.720714,4.72,0.5303168,2.1,9,26
2006-09-27,2.766786,2.707857,2.728929,2.322642,810373200,2.756071,4.72,0.5303168,2.1,9,27
2006-09-28,2.767143,2.7125,2.750357,2.340879,723609600,2.750714,4.72,0.5303168,2.1,9,28
2006-09-29,2.768571,2.738571,2.749286,2.339967,405812400,2.753929,4.72,0.5303168,2.1,9,29
2006-10-02,2.709643,2.653571,2.673571,2.275526,712639200,2.682143,4.73,0.5329114,1.3,10,2
2006-10-03,2.676786,2.613929,2.645714,2.251816,790708800,2.658929,4.73,0.5329114,1.3,10,3
2006-10-04,2.695,2.612857,2.692143,2.291332,829082800,2.646429,4.73,0.5329114,1.3,10,4
2006-10-05,2.72,2.6475,2.6725,2.274615,683883200,2.661786,4.73,0.5329114,1.3,10,5
2006-10-06,2.68,2.636071,2.650714,2.256071,466958800,2.657857,4.73,0.5329114,1.3,10,6
2006-10-09,2.681429,2.626071,2.665357,2.268535,438222400,2.635714,4.73,0.5329114,1.3,10,9
2006-10-10,2.663571,2.61,2.636071,2.243609,531588400,2.662143,4.73,0.5329114,1.3,10,10
2006-10-11,2.642143,2.592857,2.615357,2.225978,571855200,2.622143,4.73,0.5329114,1.3,10,11
2006-10-12,2.6925,2.628571,2.687857,2.287684,592855200,2.628929,4.73,0.5329114,1.3,10,12
2006-10-13,2.745714,2.669286,2.679286,2.280389,684196800,2.701071,4.73,0.5329114,1.3,10,13
2006-10-16,2.71,2.671071,2.692857,2.291939,508692800,2.685357,4.73,0.5329114,1.3,10,16
2006-10-17,2.688214,2.644286,2.653214,2.258199,480925200,2.68,4.73,0.5329114,1.3,10,17
2006-10-18,2.691786,2.639643,2.661786,2.265496,1133907600,2.669643,4.73,0.5329114,1.3,10,18
2006-10-19,2.855357,2.791429,2.821071,2.401065,1512977200,2.830714,4.73,0.5329114,1.3,10,19
2006-10-20,2.856786,2.809643,2.855357,2.430246,639413600,2.820357,4.73,0.5329114,1.3,10,20
2006-10-23,2.925,2.848214,2.909286,2.476147,832507200,2.856786,4.73,0.5329114,1.3,10,23
2006-10-24,2.917143,2.864286,2.894643,2.463685,463212400,2.900357,4.73,0.5329114,1.3,10,24
2006-10-25,2.928571,2.893214,2.917143,2.482835,485214800,2.905357,4.73,0.5329114,1.3,10,25
2006-10-26,2.95,2.8975,2.935357,2.498336,432756800,2.925,4.73,0.5329114,1.3,10,26
2006-10-27,2.944643,2.8575,2.871786,2.444231,594966400,2.919643,4.73,0.5329114,1.3,10,27
2006-10-30,2.889286,2.839286,2.872143,2.444533,499917600,2.856786,4.73,0.5329114,1.3,10,30
2006-10-31,2.917143,2.865357,2.895714,2.464596,501474400,2.908929,4.73,0.5329114,1.3,10,31
2006-11-01,2.906429,2.798571,2.827143,2.406234,611192400,2.896429,4.6,0.5229715,2,11,1
2006-11-02,2.832857,2.803571,2.820714,2.400761,465483200,2.818571,4.6,0.5229715,2,11,2
2006-11-03,2.840357,2.778214,2.796071,2.379787,431888800,2.834286,4.6,0.5229715,2,11,3
2006-11-06,2.859286,2.801071,2.846786,2.422952,434576800,2.819643,4.6,0.5229715,2,11,6
2006-11-07,2.892857,2.861786,2.875357,2.44727,525932400,2.873214,4.6,0.5229715,2,11,7
2006-11-08,2.953214,2.853214,2.944643,2.506239,690916800,2.857857,4.6,0.5229715,2,11,8
2006-11-09,3.024643,2.932857,2.976429,2.533293,923053600,2.960714,4.6,0.5229715,2,11,9
2006-11-10,2.985714,2.946429,2.968571,2.526605,373864400,2.983929,4.6,0.5229715,2,11,10
2006-11-13,3.016071,2.951429,3.0125,2.563995,450674000,2.972143,4.6,0.5229715,2,11,13
2006-11-14,3.035714,2.996429,3.035714,2.583751,588954800,3.028571,4.6,0.5229715,2,11,14
2006-11-15,3.067857,3,3.001786,2.554875,655323200,3.0375,4.6,0.5229715,2,11,15
2006-11-16,3.082143,3.022143,3.0575,2.602293,693940800,3.031071,4.6,0.5229715,2,11,16
2006-11-17,3.069286,3.035714,3.066071,2.609589,466424000,3.040714,4.6,0.5229715,2,11,17
2006-11-20,3.107143,3.042857,3.088214,2.628436,570794000,3.05,4.6,0.5229715,2,11,20
2006-11-21,3.164286,3.111071,3.164286,2.693182,622666800,3.122143,4.6,0.5229715,2,11,21
2006-11-22,3.241071,3.1375,3.225357,2.74516,671941200,3.178214,4.6,0.5229715,2,11,22
2006-11-24,3.324286,3.196429,3.2725,2.785285,518677600,3.1975,4.6,0.5229715,2,11,24
2006-11-27,3.327143,3.196429,3.197857,2.721755,1074836000,3.303929,4.6,0.5229715,2,11,27
2006-11-28,3.284643,3.211071,3.278929,2.790755,1036173600,3.227143,4.6,0.5229715,2,11,28
2006-11-29,3.326786,3.223214,3.278571,2.790452,1157083200,3.321429,4.6,0.5229715,2,11,29
2006-11-30,3.31,3.252143,3.273571,2.786197,870486400,3.293214,4.6,0.5229715,2,11,30
2006-12-01,3.2975,3.217857,3.261429,2.775862,795079600,3.278571,4.56,0.5095984,2.5,12,1
2006-12-04,3.2875,3.232143,3.254286,2.769783,709536800,3.281429,4.56,0.5095984,2.5,12,4
2006-12-05,3.2975,3.245357,3.259643,2.774342,662838400,3.273214,4.56,0.5095984,2.5,12,5
2006-12-06,3.263929,3.2025,3.208214,2.73057,638184400,3.237143,4.56,0.5095984,2.5,12,6
2006-12-07,3.232143,3.103571,3.108571,2.645762,1004827600,3.215357,4.56,0.5095984,2.5,12,7
2006-12-08,3.1925,3.107143,3.152143,2.682847,784277200,3.115357,4.56,0.5095984,2.5,12,8
2006-12-11,3.189286,3.144643,3.169643,2.697742,499780400,3.175,4.56,0.5095984,2.5,12,11
2006-12-12,3.172857,3.054643,3.076429,2.618406,1026620000,3.164643,4.56,0.5095984,2.5,12,12
2006-12-13,3.181071,3.1125,3.180357,2.70686,857052000,3.141071,4.56,0.5095984,2.5,12,13
2006-12-14,3.214286,3.152143,3.1625,2.691662,832330800,3.180357,4.56,0.5095984,2.5,12,14
2006-12-15,3.186429,3.118929,3.132857,2.666432,739939200,3.179286,4.56,0.5095984,2.5,12,15
2006-12-18,3.142857,3.021071,3.0525,2.598039,721576800,3.129643,4.56,0.5095984,2.5,12,18
2006-12-19,3.095714,2.986429,3.0825,2.623572,911405600,3.026071,4.56,0.5095984,2.5,12,19
2006-12-20,3.095357,3.026429,3.027143,2.576457,567691600,3.088214,4.56,0.5095984,2.5,12,20
2006-12-21,3.052857,2.935714,2.960714,2.519918,903599200,3.025,4.56,0.5095984,2.5,12,21
2006-12-22,3.001429,2.914286,2.935714,2.49864,613303600,2.980714,4.56,0.5095984,2.5,12,22
2006-12-26,2.948929,2.888929,2.911071,2.477666,490688800,2.933929,4.56,0.5095984,2.5,12,26
2006-12-27,2.928571,2.741786,2.911429,2.477971,1935754800,2.791071,4.56,0.5095984,2.5,12,27
2006-12-28,2.901786,2.844643,2.888214,2.458212,1119876800,2.865,4.56,0.5095984,2.5,12,28
2006-12-29,3.05,2.977143,3.03,2.578887,1076429200,2.998214,4.56,0.5095984,2.5,12,29
2007-01-03,3.092143,2.925,2.992857,2.547275,1238319600,3.081786,4.76,0.5104401,2.1,1,3
2007-01-04,3.069643,2.993571,3.059286,2.603815,847260400,3.001786,4.76,0.5104401,2.1,1,4
2007-01-05,3.078571,3.014286,3.0375,2.585272,834741600,3.063214,4.76,0.5104401,2.1,1,5
2007-01-08,3.090357,3.045714,3.0525,2.598039,797106800,3.07,4.76,0.5104401,2.1,1,8
2007-01-09,3.320714,3.041071,3.306071,2.813858,3349298400,3.0875,4.76,0.5104401,2.1,1,9
2007-01-10,3.492857,3.3375,3.464286,2.948517,2952880000,3.383929,4.76,0.5104401,2.1,1,10
2007-01-11,3.456429,3.396429,3.421429,2.912041,1440252800,3.426429,4.76,0.5104401,2.1,1,11
2007-01-12,3.395,3.329643,3.379286,2.876173,1312690400,3.378214,4.76,0.5104401,2.1,1,12
2007-01-16,3.473214,3.408929,3.467857,2.951557,1244076400,3.417143,4.76,0.5104401,2.1,1,16
2007-01-17,3.485714,3.386429,3.391071,2.886203,1646260000,3.484286,4.76,0.5104401,2.1,1,17
2007-01-18,3.289643,3.180357,3.181071,2.707468,2364605600,3.289286,4.76,0.5104401,2.1,1,18
2007-01-19,3.201786,3.147143,3.160714,2.690141,1364473600,3.165357,4.76,0.5104401,2.1,1,19
2007-01-22,3.184286,3.058929,3.099643,2.638163,1454026000,3.183571,4.76,0.5104401,2.1,1,22
2007-01-23,3.125357,3.053929,3.060714,2.60503,1207424400,3.061786,4.76,0.5104401,2.1,1,23
2007-01-24,3.1125,3.074286,3.096429,2.635427,927813600,3.095714,4.76,0.5104401,2.1,1,24
2007-01-25,3.160714,3.0725,3.080357,2.621748,905973600,3.111071,4.76,0.5104401,2.1,1,25
2007-01-26,3.120357,3.035357,3.049286,2.595304,986874000,3.111071,4.76,0.5104401,2.1,1,26
2007-01-29,3.094643,3.054643,3.069286,2.612326,901664400,3.082143,4.76,0.5104401,2.1,1,29
2007-01-30,3.088929,3.044643,3.055357,2.60047,577970400,3.086786,4.76,0.5104401,2.1,1,30
2007-01-31,3.071429,3.0125,3.061786,2.605942,856069200,3.030714,4.76,0.5104401,2.1,1,31
2007-02-01,3.081071,3.026429,3.026429,2.575849,664342000,3.079643,4.72,0.5105614,2.4,2,1
2007-02-02,3.044643,2.989286,3.026786,2.576153,621530000,3.004286,4.72,0.5105614,2.4,2,2
2007-02-05,3.043929,2.997857,2.997857,2.551531,578852400,3.010714,4.72,0.5105614,2.4,2,5
2007-02-06,3.016786,2.959286,3.005357,2.557914,864393600,3.016071,4.72,0.5105614,2.4,2,6
2007-02-07,3.085,2.983929,3.076786,2.618709,1066825200,3.017143,4.72,0.5105614,2.4,2,7
2007-02-08,3.089643,3.050357,3.077857,2.619621,679030800,3.051071,4.72,0.5105614,2.4,2,8
2007-02-09,3.078571,2.971786,2.973929,2.531166,860540800,3.067143,4.72,0.5105614,2.4,2,9
2007-02-12,3.042143,2.986786,3.031429,2.580105,724071600,3.015357,4.72,0.5105614,2.4,2,12
2007-02-13,3.046071,3.010714,3.025,2.574633,580986000,3.041429,4.72,0.5105614,2.4,2,13
2007-02-14,3.058571,3.020357,3.046429,2.592871,507981600,3.0225,4.72,0.5105614,2.4,2,14
2007-02-15,3.057857,3.027857,3.043214,2.590135,363661200,3.051429,4.72,0.5105614,2.4,2,15
2007-02-16,3.050357,3.023571,3.029643,2.578584,399868000,3.044643,4.72,0.5105614,2.4,2,16
2007-02-20,3.077143,3.005714,3.067857,2.61111,617702400,3.023214,4.72,0.5105614,2.4,2,20
2007-02-21,3.196071,3.07,3.185714,2.71142,1155313600,3.070714,4.72,0.5105614,2.4,2,21
2007-02-22,3.243214,3.161786,3.196786,2.720844,838224800,3.242857,4.72,0.5105614,2.4,2,22
2007-02-23,3.226429,3.173214,3.181071,2.707468,517893600,3.184286,4.72,0.5105614,2.4,2,23
2007-02-26,3.214286,3.128929,3.161071,2.690445,615848800,3.208571,4.72,0.5105614,2.4,2,26
2007-02-27,3.11,2.978929,2.9975,2.551227,1145813200,3.082143,4.72,0.5105614,2.4,2,27
2007-02-28,3.057143,2.964286,3.021786,2.571898,919475200,2.964286,4.72,0.5105614,2.4,2,28
2007-03-01,3.153929,2.991071,3.109286,2.64637,1415528800,3.001071,4.56,0.5134068,2.8,3,1
2007-03-02,3.126429,3.043214,3.050357,2.596216,860000400,3.098929,4.56,0.5134068,2.8,3,2
2007-03-05,3.166071,3.062857,3.082857,2.623876,838899600,3.0675,4.56,0.5134068,2.8,3,5
2007-03-06,3.153929,3.121429,3.149643,2.680719,723186800,3.135714,4.56,0.5134068,2.8,3,6
2007-03-07,3.1775,3.123214,3.132857,2.666432,626284400,3.144643,4.56,0.5134068,2.8,3,7
2007-03-08,3.168571,3.123571,3.142857,2.674943,511011200,3.163929,4.56,0.5134068,2.8,3,8
2007-03-09,3.173214,3.121429,3.141786,2.674031,451836000,3.171429,4.56,0.5134068,2.8,3,9
2007-03-12,3.213929,3.1425,3.209643,2.731786,729408400,3.145357,4.56,0.5134068,2.8,3,12
2007-03-13,3.235714,3.157143,3.157143,2.687103,867890800,3.193214,4.56,0.5134068,2.8,3,13
2007-03-14,3.214286,3.14,3.214286,2.735738,796586000,3.164286,4.56,0.5134068,2.8,3,14
2007-03-15,3.227143,3.189643,3.198929,2.722667,559498800,3.212857,4.56,0.5134068,2.8,3,15
2007-03-16,3.213929,3.19,3.199643,2.723275,571704000,3.197857,4.56,0.5134068,2.8,3,16
2007-03-19,3.269643,3.199643,3.254643,2.770086,712961200,3.222857,4.56,0.5134068,2.8,3,19
2007-03-20,3.28,3.252143,3.267143,2.780726,488916400,3.2625,4.56,0.5134068,2.8,3,20
2007-03-21,3.357143,3.273214,3.3525,2.853374,686896000,3.285357,4.56,0.5134068,2.8,3,21
2007-03-22,3.37,3.321429,3.355714,2.85611,561492400,3.3475,4.56,0.5134068,2.8,3,22
2007-03-23,3.359643,3.332143,3.34,2.842735,450884000,3.333929,4.56,0.5134068,2.8,3,23
2007-03-26,3.425,3.332143,3.423214,2.913561,864987200,3.356786,4.56,0.5134068,2.8,3,26
2007-03-27,3.458214,3.392857,3.409286,2.901706,932052800,3.418214,4.56,0.5134068,2.8,3,27
2007-03-28,3.407143,3.326786,3.33,2.834224,942337200,3.388571,4.56,0.5134068,2.8,3,28
2007-03-29,3.363929,3.293929,3.348214,2.849727,725723600,3.363929,4.56,0.5134068,2.8,3,29
2007-03-30,3.381429,3.3125,3.318214,2.824192,600558000,3.367143,4.56,0.5134068,2.8,3,30
2007-04-02,3.366071,3.322143,3.344643,2.846686,501992400,3.362143,4.69,0.5031434,2.6,4,2
2007-04-03,3.401071,3.348571,3.375,2.872524,583934400,3.362143,4.69,0.5031434,2.6,4,3
2007-04-04,3.397857,3.361786,3.366786,2.865533,476784000,3.390714,4.69,0.5031434,2.6,4,4
2007-04-05,3.381429,3.34,3.381429,2.877996,355516000,3.361429,4.69,0.5031434,2.6,4,5
2007-04-09,3.403571,3.322857,3.344643,2.846686,413341600,3.400357,4.69,0.5031434,2.6,4,9
2007-04-10,3.366429,3.336071,3.366071,2.864924,352466800,3.345357,4.69,0.5031434,2.6,4,10
2007-04-11,3.355357,3.2975,3.306786,2.814466,549018400,3.353571,4.69,0.5031434,2.6,4,11
2007-04-12,3.296786,3.24,3.2925,2.802308,656675600,3.287143,4.69,0.5031434,2.6,4,12
2007-04-13,3.264286,3.216429,3.222857,2.743033,719941600,3.246429,4.69,0.5031434,2.6,4,13
2007-04-16,3.267857,3.223214,3.265357,2.779205,609033600,3.234643,4.69,0.5031434,2.6,4,16
2007-04-17,3.296429,3.203571,3.226786,2.746376,751920400,3.285714,4.69,0.5031434,2.6,4,17
2007-04-18,3.244643,3.2,3.228571,2.747896,464044000,3.22,4.69,0.5031434,2.6,4,18
2007-04-19,3.258929,3.208214,3.223929,2.743946,425913600,3.221071,4.69,0.5031434,2.6,4,19
2007-04-20,3.256429,3.233929,3.248929,2.765224,522779600,3.246071,4.69,0.5031434,2.6,4,20
2007-04-23,3.35,3.265,3.339643,2.842431,780290000,3.271071,4.69,0.5031434,2.6,4,23
2007-04-24,3.4425,3.260714,3.33,2.834224,1055252800,3.355714,4.69,0.5031434,2.6,4,24
2007-04-25,3.407143,3.35,3.405357,2.898362,1187144000,3.365357,4.69,0.5031434,2.6,4,25
2007-04-26,3.660714,3.510714,3.53,3.004448,1737778000,3.627857,4.69,0.5031434,2.6,4,26
2007-04-27,3.569643,3.488929,3.568571,3.037276,699403600,3.506429,4.69,0.5031434,2.6,4,27
2007-04-30,3.607143,3.559643,3.564286,3.033629,616509600,3.574643,4.69,0.5031434,2.6,4,30
2007-05-01,3.583929,3.519643,3.5525,3.023598,532523600,3.556786,4.75,0.504178,2.7,5,1
2007-05-02,3.590714,3.5525,3.585357,3.051563,505145200,3.558929,4.75,0.504178,2.7,5,2
2007-05-03,3.623214,3.571786,3.585714,3.051867,576077600,3.5975,4.75,0.504178,2.7,5,3
2007-05-04,3.628571,3.589286,3.600357,3.064329,381987200,3.6,4.75,0.504178,2.7,5,4
2007-05-07,3.726786,3.6075,3.711429,3.158866,861557200,3.61,4.75,0.504178,2.7,5,7
2007-05-08,3.755357,3.693571,3.752143,3.193518,783997200,3.695357,4.75,0.504178,2.7,5,8
2007-05-09,3.82,3.746071,3.817143,3.248841,717757600,3.746786,4.75,0.504178,2.7,5,9
2007-05-10,3.887143,3.782857,3.833571,3.262823,1197257600,3.808214,4.75,0.504178,2.7,5,10
2007-05-11,3.8975,3.813571,3.883571,3.305379,653696400,3.847857,4.75,0.504178,2.7,5,11
2007-05-14,3.928571,3.866071,3.905714,3.324225,651946400,3.915,4.75,0.504178,2.7,5,14
2007-05-15,3.935714,3.802857,3.84,3.268294,954514400,3.913214,4.75,0.504178,2.7,5,15
2007-05-16,3.886786,3.693571,3.833571,3.262823,1126767600,3.876071,4.75,0.504178,2.7,5,16
2007-05-17,3.923929,3.826786,3.908571,3.326657,735291200,3.826786,4.75,0.504178,2.7,5,17
